0,1,2,3,4,5,6
1.621246337890625e-05,0.0003147125244140625,4.3143720626831055,0.0003001689910888672,0.00047588348388671875,0.9830501079559326,5.298529148101807
6.9141387939453125e-06,0.00039315223693847656,4.370718955993652,8.606910705566406e-05,0.0002410411834716797,0.9650619029998779,5.33650803565979
6.9141387939453125e-06,5.698204040527344e-05,4.306334972381592,8.511543273925781e-05,0.00023889541625976562,0.9604878425598145,5.2672107219696045
7.152557373046875e-06,0.00022983551025390625,4.315536260604858,8.130073547363281e-05,0.00023698806762695312,0.9589550495147705,5.2750465869903564
5.9604644775390625e-06,0.00032901763916015625,4.258225917816162,8.296966552734375e-05,0.00023603439331054688,0.9562869071960449,5.215166807174683
7.3909759521484375e-06,0.0003199577331542969,4.321307897567749,8.797645568847656e-05,0.000263214111328125,0.9845860004425049,5.306572437286377
6.9141387939453125e-06,0.0002529621124267578,4.310109853744507,8.702278137207031e-05,0.00023984909057617188,0.9938759803771973,5.304572582244873
7.867813110351562e-06,0.00033211708068847656,4.405811786651611,9.393692016601562e-05,0.00025391578674316406,0.9768199920654297,5.383319616317749
5.9604644775390625e-06,0.0002377033233642578,4.361001014709473,8.821487426757812e-05,0.00024509429931640625,1.0025110244750977,5.364089012145996
6.198883056640625e-06,0.0004010200500488281,4.379351854324341,8.869171142578125e-05,0.0002422332763671875,0.9552099704742432,5.335299968719482
8.106231689453125e-06,5.5789947509765625e-05,4.328492164611816,8.606910705566406e-05,0.00024080276489257812,0.9648408889770508,5.293723821640015
6.9141387939453125e-06,0.0004050731658935547,4.337807893753052,8.7738037109375e-05,0.00024008750915527344,0.9639160633087158,5.30246376991272
5.9604644775390625e-06,0.0003178119659423828,4.315737962722778,8.296966552734375e-05,0.00024080276489257812,1.0015637874603271,5.317949295043945
5.9604644775390625e-06,0.0003159046173095703,4.303532838821411,8.487701416015625e-05,0.0002627372741699219,0.9962990283966064,5.300501346588135
6.198883056640625e-06,0.00031185150146484375,4.321583986282349,8.869171142578125e-05,0.00024819374084472656,1.0025599002838135,5.324798822402954
5.9604644775390625e-06,0.0003199577331542969,4.350892782211304,0.00010013580322265625,0.0002510547637939453,1.0423712730407715,5.393941164016724
5.9604644775390625e-06,0.0003180503845214844,4.288584232330322,8.893013000488281e-05,0.0002467632293701172,1.0060038566589355,5.295247793197632
2.5272369384765625e-05,0.0003800392150878906,4.317078113555908,9.298324584960938e-05,0.0002579689025878906,1.0058250427246094,5.323659420013428
6.9141387939453125e-06,7.128715515136719e-05,4.309489965438843,8.606910705566406e-05,0.00023984909057617188,1.0015850067138672,5.311479091644287
5.9604644775390625e-06,0.0003209114074707031,4.294823169708252,8.702278137207031e-05,0.00024890899658203125,0.9932141304016113,5.288700103759766
6.9141387939453125e-06,0.00032210350036621094,4.271759748458862,7.915496826171875e-05,0.00023698806762695312,1.0011310577392578,5.273535966873169
5.9604644775390625e-06,0.0002541542053222656,4.267137765884399,7.891654968261719e-05,0.0002372264862060547,0.9925587177276611,5.260272741317749
5.9604644775390625e-06,0.00040912628173828125,4.277386903762817,8.082389831542969e-05,0.00023603439331054688,0.9998610019683838,5.277979850769043
5.9604644775390625e-06,0.0004627704620361328,4.296999931335449,8.20159912109375e-05,0.00023674964904785156,0.9947309494018555,5.292518377304077
6.67572021484375e-06,0.0004019737243652344,4.2698681354522705,8.082389831542969e-05,0.00023794174194335938,0.9918980598449707,5.26249361038208
7.152557373046875e-06,0.00032901763916015625,4.2610180377960205,7.915496826171875e-05,0.00023698806762695312,0.9928152561187744,5.254485607147217
7.152557373046875e-06,0.0004050731658935547,4.275738954544067,7.82012939453125e-05,0.00023674964904785156,0.9936408996582031,5.27010703086853
7.152557373046875e-06,0.0003190040588378906,4.314144134521484,8.893013000488281e-05,0.00024819374084472656,1.0068731307983398,5.321680545806885
5.7220458984375e-06,0.0003190040588378906,4.297930955886841,8.20159912109375e-05,0.00023818016052246094,0.9969000816345215,5.295475959777832
6.198883056640625e-06,0.00031280517578125,4.320915937423706,8.606910705566406e-05,0.00024127960205078125,0.9951379299163818,5.316700220108032
6.9141387939453125e-06,0.0003199577331542969,4.304480075836182,8.511543273925781e-05,0.0002460479736328125,0.9994652271270752,5.304603338241577
5.7220458984375e-06,0.00033211708068847656,4.290021896362305,7.772445678710938e-05,0.00023698806762695312,0.995812177658081,5.286486625671387
5.9604644775390625e-06,0.0003170967102050781,4.284087657928467,7.987022399902344e-05,0.00023603439331054688,0.9963619709014893,5.281088590621948
7.152557373046875e-06,0.0003228187561035156,4.273024082183838,8.225440979003906e-05,0.00023508071899414062,0.9911410808563232,5.264812469482422
2.3126602172851562e-05,0.0002779960632324219,4.2531352043151855,8.20159912109375e-05,0.00023698806762695312,0.9961700439453125,5.249925374984741
7.152557373046875e-06,0.0003426074981689453,4.3083319664001465,7.82012939453125e-05,0.00023984909057617188,1.003113031387329,5.312112808227539
5.9604644775390625e-06,0.0004019737243652344,4.282843828201294,8.0108642578125e-05,0.00023889541625976562,0.9974930286407471,5.281063795089722
5.7220458984375e-06,0.0003178119659423828,4.271780967712402,7.867813110351562e-05,0.00023698806762695312,0.9972960948944092,5.269716262817383
5.7220458984375e-06,0.0004088878631591797,4.303600072860718,7.915496826171875e-05,0.00023889541625976562,0.995743989944458,5.300076723098755
7.867813110351562e-06,0.00021886825561523438,4.288150072097778,7.891654968261719e-05,0.00023674964904785156,1.000882863998413,5.2895753383636475
5.7220458984375e-06,0.00022912025451660156,4.27366304397583,7.82012939453125e-05,0.00023794174194335938,0.9968469142913818,5.271060943603516
5.7220458984375e-06,0.0003230571746826172,4.300513029098511,9.298324584960938e-05,0.00023603439331054688,0.9927740097045898,5.293944835662842
5.9604644775390625e-06,0.00039196014404296875,4.285456895828247,8.0108642578125e-05,0.00023794174194335938,1.0465359687805176,5.332708835601807
6.9141387939453125e-06,0.00040721893310546875,4.26575493812561,7.891654968261719e-05,0.00024080276489257812,1.0460519790649414,5.312540769577026
5.9604644775390625e-06,0.0003330707550048828,4.287715196609497,7.987022399902344e-05,0.00023508071899414062,1.042524814605713,5.3308939933776855
6.9141387939453125e-06,0.0003070831298828125,4.262757062911987,8.106231689453125e-05,0.00023889541625976562,1.0675277709960938,5.330918788909912
6.9141387939453125e-06,0.0003209114074707031,4.259690999984741,8.0108642578125e-05,0.00023603439331054688,1.049868106842041,5.3102030754089355
5.9604644775390625e-06,0.00034117698669433594,4.285006999969482,9.202957153320312e-05,0.0002467632293701172,1.0457007884979248,5.331393718719482
6.9141387939453125e-06,0.0003228187561035156,4.279382944107056,8.106231689453125e-05,0.0002338886260986328,1.05234694480896,5.332374572753906
7.152557373046875e-06,0.00032711029052734375,4.2770140171051025,7.987022399902344e-05,0.00023698806762695312,1.0475411415100098,5.325206279754639
5.9604644775390625e-06,0.00040221214294433594,4.285957098007202,7.915496826171875e-05,0.0002377033233642578,1.0558979511260986,5.342580080032349
6.9141387939453125e-06,0.0003211498260498047,4.288072824478149,8.106231689453125e-05,0.00023674964904785156,1.0441179275512695,5.332836627960205
5.9604644775390625e-06,0.0003218650817871094,4.302434921264648,8.821487426757812e-05,0.0002391338348388672,1.0905852317810059,5.393675327301025
6.9141387939453125e-06,0.00031685829162597656,4.2748799324035645,8.106231689453125e-05,0.00023603439331054688,1.0469169616699219,5.322437763214111
7.867813110351562e-06,0.00015401840209960938,4.295274972915649,8.106231689453125e-05,0.00023508071899414062,1.0461170673370361,5.341870069503784
6.9141387939453125e-06,0.0003151893615722656,4.307677984237671,7.82012939453125e-05,0.00023794174194335938,1.0476596355438232,5.355975866317749
5.9604644775390625e-06,0.00031304359436035156,4.305974960327148,8.20159912109375e-05,0.00023889541625976562,1.0453670024871826,5.35198187828064
6.9141387939453125e-06,0.00040602684020996094,4.329786777496338,8.296966552734375e-05,0.0002338886260986328,1.0467042922973633,5.377220869064331
5.7220458984375e-06,0.0004050731658935547,4.290463924407959,7.915496826171875e-05,0.00023984909057617188,1.044536828994751,5.33573055267334
5.9604644775390625e-06,0.0004038810729980469,4.317830801010132,8.487701416015625e-05,0.000240325927734375,1.0462560653686523,5.364821910858154
5.7220458984375e-06,0.0003230571746826172,4.297961950302124,8.082389831542969e-05,0.0002391338348388672,0.864727258682251,5.16333794593811
6.198883056640625e-06,0.0003218650817871094,4.291153907775879,8.082389831542969e-05,0.0002391338348388672,0.8450608253479004,5.136862754821777
6.9141387939453125e-06,0.0003418922424316406,4.278911113739014,8.20159912109375e-05,0.00024008750915527344,0.8408222198486328,5.120404243469238
7.152557373046875e-06,0.0003199577331542969,4.302117109298706,8.106231689453125e-05,0.00023794174194335938,0.8441867828369141,5.146950006484985
6.198883056640625e-06,0.0003209114074707031,4.29738187789917,7.724761962890625e-05,0.0002391338348388672,0.8440930843353271,5.142118453979492
